Time;Channel A;Channel B
-45.42332050;0.03387555;-0.02624592
-45.38236050;-0.05432295;-0.02624592
-45.34140050;0.03387555;-0.02624592
-45.30044050;0.03387555;0.15076140
-45.25948050;0.03387555;-0.02624592
-45.21852050;-0.05432295;0.15076140
-45.17756050;0.03387555;-0.02624592
-45.13660050;-0.05432295;-0.02624592
-45.09564050;-0.05432295;0.15076140
-45.05468050;0.03387555;-0.02624592
-45.01372050;0.03387555;0.15076140
-44.97276050;0.03387555;-0.02624592
-44.93180050;-0.05432295;0.15076140
-44.89084051;0.03387555;-0.02624592
-44.84988051;-0.05432295;-0.02624592
-44.80892051;0.03387555;0.15076140
-44.76796051;0.03387555;0.15076140
-44.72700051;0.03387555;-0.02624592
-44.68604051;0.03387555;-0.02624592
-44.64508051;0.03387555;-0.02624592
-44.60412051;0.03387555;-0.02624592
-44.56316051;-0.05432295;-0.02624592
-44.52220051;0.03387555;-0.02624592
-44.48124051;0.03387555;-0.02624592
-44.44028051;0.03387555;-0.02624592
-44.39932051;0.03387555;-0.02624592
-44.35836051;0.03387555;-0.02624592
-44.31740051;0.03387555;-0.02624592
-44.27644051;0.03387555;-0.02624592
-44.23548051;0.03387555;0.15076140
-44.19452051;0.03387555;-0.02624592
-44.15356051;0.03387555;-0.02624592
-44.11260051;0.03387555;0.15076140
-44.07164051;0.03387555;0.15076140
-44.03068051;0.03387555;-0.02624592
-43.98972051;0.03387555;0.15076140
-43.94876051;0.03387555;0.15076140
-43.90780051;0.03387555;-0.02624592
-43.86684051;0.03387555;-0.02624592
-43.82588051;0.03387555;-0.02624592
-43.78492051;0.03387555;-0.02624592
-43.74396051;0.03387555;-0.02624592
-43.70300051;-0.05432295;-0.02624592
-43.66204051;0.03387555;-0.02624592
-43.62108051;0.03387555;-0.02624592
-43.58012051;-0.05432295;-0.02624592
-43.53916051;0.03387555;-0.02624592
-43.49820051;-0.05432295;-0.02624592
-43.45724051;0.03387555;0.15076140
-43.41628051;0.03387555;-0.02624592
-43.37532051;0.03387555;0.15076140
-43.33436051;0.03387555;-0.02624592
-43.29340051;0.03387555;-0.02624592
-43.25244052;0.03387555;-0.02624592
-43.21148052;0.03387555;-0.02624592
-43.17052052;0.03387555;-0.02624592
-43.12956052;0.03387555;-0.02624592
-43.08860052;0.03387555;-0.02624592
-43.04764052;0.03387555;-0.02624592
-43.00668052;0.03387555;-0.02624592
-42.96572052;-0.05432295;0.15076140
-42.92476052;0.03387555;-0.02624592
-42.88380052;-0.05432295;-0.02624592
-42.84284052;0.03387555;-0.02624592
-42.80188052;0.03387555;-0.02624592
-42.76092052;0.03387555;-0.02624592
-42.71996052;0.03387555;0.15076140
-42.67900052;0.03387555;-0.02624592
-42.63804052;0.03387555;-0.02624592
-42.59708052;0.03387555;-0.02624592
-42.55612052;0.03387555;0.15076140
-42.51516052;0.03387555;0.15076140
-42.47420052;0.03387555;0.15076140
-42.43324052;0.03387555;-0.02624592
-42.39228052;-0.05432295;-0.02624592
-42.35132052;0.03387555;-0.02624592
-42.31036052;-0.05432295;-0.02624592
-42.26940052;0.03387555;-0.02624592
-42.22844052;0.03387555;-0.02624592
-42.18748052;0.03387555;-0.02624592
-42.14652052;0.03387555;-0.02624592
-42.10556052;0.03387555;-0.02624592
-42.06460052;0.03387555;-0.02624592
-42.02364052;0.03387555;-0.02624592
-41.98268052;0.03387555;0.15076140
-41.94172052;0.03387555;0.15076140
-41.90076052;0.03387555;-0.02624592
-41.85980052;-0.05432295;0.15076140
-41.81884052;0.03387555;0.15076140
-41.77788052;0.03387555;-0.02624592
-41.73692052;0.03387555;-0.02624592
-41.69596052;-0.05432295;-0.02624592
-41.65500052;-0.05432295;-0.02624592
-41.61404053;-0.05432295;-0.02624592
-41.57308053;-0.05432295;-0.02624592
-41.53212053;0.03387555;-0.02624592
-41.49116053;0.03387555;-0.02624592
-41.45020053;0.03387555;-0.02624592
-41.40924053;0.03387555;-0.02624592
-41.36828053;0.03387555;-0.02624592
-41.32732053;0.03387555;-0.02624592
-41.28636053;0.03387555;-0.02624592
-41.24540053;0.03387555;-0.02624592
-41.20444053;0.03387555;0.15076140
-41.16348053;0.03387555;-0.02624592
-41.12252053;0.03387555;-0.02624592
-41.08156053;0.03387555;-0.02624592
-41.04060053;0.03387555;-0.02624592
-40.99964053;-0.05432295;0.15076140
-40.95868053;0.03387555;0.15076140
-40.91772053;0.03387555;0.15076140
-40.87676053;0.03387555;-0.02624592
-40.83580053;0.03387555;-0.02624592
-40.79484053;-0.05432295;0.15076140
-40.75388053;0.03387555;-0.02624592
-40.71292053;0.03387555;-0.02624592
-40.67196053;0.03387555;-0.02624592
-40.63100053;0.03387555;0.15076140
-40.59004053;0.03387555;-0.02624592
-40.54908053;0.03387555;-0.02624592
-40.50812053;0.03387555;0.15076140
-40.46716053;0.03387555;0.15076140
-40.42620053;0.03387555;-0.02624592
-40.38524053;0.03387555;-0.02624592
-40.34428053;-0.05432295;-0.02624592
-40.30332053;0.12207400;-0.20325330
-40.26236053;0.12207400;-0.20325330
-40.22140053;0.12207400;-0.20325330
-40.18044053;0.12207400;-0.20325330
-40.13948053;0.12207400;-0.20325330
-40.09852053;0.21027250;-0.20325330
-40.05756053;0.12207400;-0.20325330
-40.01660053;0.12207400;-0.20325330
-39.97564053;0.12207400;-0.20325330
-39.93468054;0.21027250;-0.20325330
-39.89372054;0.21027250;-0.02624592
-39.85276054;0.21027250;-0.02624592
-39.81180054;0.21027250;-0.20325330
-39.77084054;0.21027250;-0.20325330
-39.72988054;0.21027250;-0.20325330
-39.68892054;0.21027250;-0.02624592
-39.64796054;0.21027250;-0.02624592
-39.60700054;0.21027250;-0.20325330
-39.56604054;0.21027250;-0.02624592
-39.52508054;0.21027250;-0.20325330
-39.48412054;0.21027250;-0.02624592
-39.44316054;0.21027250;-0.20325330
-39.40220054;0.21027250;-0.20325330
-39.36124054;0.21027250;-0.20325330
-39.32028054;0.21027250;-0.20325330
-39.27932054;0.29816580;-0.20325330
-39.23836054;0.29816580;-0.20325330
-39.19740054;0.29816580;-0.02624592
-39.15644054;0.29816580;-0.02624592
-39.11548054;0.29816580;-0.20325330
-39.07452054;0.29816580;-0.20325330
-39.03356054;0.29816580;-0.20325330
-38.99260054;0.29816580;-0.02624592
-38.95164054;0.29816580;-0.20325330
-38.91068054;0.29816580;-0.02624592
-38.86972054;0.29816580;-0.20325330
-38.82876054;0.29816580;-0.02624592
-38.78780054;0.29816580;-0.20325330
-38.74684054;0.29816580;-0.20325330
-38.70588054;0.29816580;-0.20325330
-38.66492054;0.29816580;-0.02624592
-38.62396054;0.29816580;-0.20325330
-38.58300054;0.29816580;-0.38087100
-38.54204054;0.29816580;-0.20325330
-38.50108054;0.38605910;-0.38087100
-38.46012054;0.38605910;-0.38087100
-38.41916054;0.38605910;-0.38087100
-38.37820054;0.38605910;-0.38087100
-38.33724054;0.47425760;-0.38087100
-38.29628055;0.38605910;-0.38087100
-38.25532055;0.38605910;-0.38087100
-38.21436055;0.38605910;-0.38087100
-38.17340055;0.47425760;-0.38087100
-38.13244055;0.38605910;-0.38087100
-38.09148055;0.38605910;-0.38087100
-38.05052055;0.47425760;-0.38087100
-38.00956055;0.47425760;-0.38087100
-37.96860055;0.47425760;-0.38087100
-37.92764055;0.47425760;-0.38087100
-37.88668055;0.47425760;-0.38087100
-37.84572055;0.47425760;-0.38087100
-37.80476055;0.47425760;-0.38087100
-37.76380055;0.47425760;-0.38087100
-37.72284055;0.47425760;-0.38087100
-37.68188055;0.56245610;-0.38087100
-37.64092055;0.56245610;-0.38087100
-37.59996055;0.56245610;-0.38087100
-37.55900055;0.56245610;-0.38087100
-37.51804055;0.56245610;-0.38087100
-37.47708055;0.56245610;-0.38087100
-37.43612055;0.56245610;-0.38087100
-37.39516055;0.56245610;-0.38087100
-37.35420055;0.56245610;-0.38087100
-37.31324055;0.56245610;-0.38087100
-37.27228055;0.56245610;-0.38087100
-37.23132055;0.56245610;-0.38087100
-37.19036055;0.56245610;-0.38087100
-37.14940055;0.56245610;-0.38087100
-37.10844055;0.65065460;-0.38087100
-37.06748055;0.65065460;-0.38087100
-37.02652055;0.65065460;-0.38087100
-36.98556055;0.65065460;-0.38087100
-36.94460055;0.65065460;-0.38087100
-36.90364055;0.65065460;-0.38087100
-36.86268055;0.65065460;-0.38087100
-36.82172055;0.65065460;-0.38087100
-36.78076055;0.65065460;-0.38087100
-36.73980055;0.65065460;-0.38087100
-36.69884055;0.65065460;-0.38087100
-36.65788056;0.65065460;-0.38087100
-36.61692056;0.65065460;-0.38087100
-36.57596056;0.65065460;-0.38087100
-36.53500056;0.65065460;-0.38087100
-36.49404056;0.65065460;-0.20325330
-36.45308056;0.65065460;-0.38087100
-36.41212056;0.65065460;-0.38087100
-36.37116056;0.65065460;-0.38087100
-36.33020056;0.73885310;-0.38087100
-36.28924056;0.73885310;-0.20325330
-36.24828056;0.73885310;-0.38087100
-36.20732056;0.65065460;-0.38087100
-36.16636056;0.65065460;-0.38087100
-36.12540056;0.73885310;-0.38087100
-36.08444056;0.65065460;-0.38087100
-36.04348056;0.65065460;-0.38087100
-36.00252056;0.82705160;-0.38087100
-35.96156056;0.73885310;-0.38087100
-35.92060056;0.73885310;-0.38087100
-35.87964056;0.73885310;-0.38087100
-35.83868056;0.73885310;-0.38087100
-35.79772056;0.82705160;-0.38087100
-35.75676056;0.82705160;-0.38087100
-35.71580056;0.82705160;-0.38087100
-35.67484056;0.82705160;-0.38087100
-35.63388056;0.82705160;-0.38087100
-35.59292056;0.82705160;-0.20325330
-35.55196056;0.82705160;-0.38087100
-35.51100056;0.82705160;-0.20325330
-35.47004056;0.82705160;-0.20325330
-35.42908056;0.91525010;-0.20325330
-35.38812056;0.82705160;-0.20325330
-35.34716056;0.91525010;-0.20325330
-35.30620056;0.82705160;-0.38087100
-35.26524056;0.91525010;-0.20325330
-35.22428056;0.91525010;-0.20325330
-35.18332056;0.91525010;-0.38087100
-35.14236056;0.91525010;-0.20325330
-35.10140056;0.91525010;-0.20325330
-35.06044056;0.91525010;-0.20325330
-35.01948057;0.91525010;-0.20325330
-34.97852057;0.91525010;-0.20325330
-34.93756057;0.91525010;-0.20325330
-34.89660057;0.91525010;-0.20325330
-34.85564057;0.91525010;-0.02624592
-34.81468057;1.00344900;-0.20325330
-34.77372057;1.00344900;-0.20325330
-34.73276057;1.00344900;-0.20325330
-34.69180057;1.00344900;-0.20325330
-34.65084057;1.00344900;-0.20325330
-34.60988057;1.00344900;-0.02624592
-34.56892057;1.00344900;-0.02624592
-34.52796057;1.00344900;-0.02624592
-34.48700057;1.00344900;-0.02624592
-34.44604057;1.00344900;-0.02624592
-34.40508057;1.00344900;-0.02624592
-34.36412057;1.00344900;-0.02624592
-34.32316057;1.00344900;-0.02624592
-34.28220057;1.00344900;-0.02624592
-34.24124057;1.00344900;-0.02624592
-34.20028057;1.00344900;-0.02624592
-34.15932057;1.09134200;-0.02624592
-34.11836057;1.09134200;-0.02624592
-34.07740057;1.09134200;-0.02624592
-34.03644057;1.09134200;-0.02624592
-33.99548057;1.09134200;-0.02624592
-33.95452057;1.09134200;-0.02624592
-33.91356057;1.09134200;-0.02624592
-33.87260057;1.09134200;-0.02624592
-33.83164057;1.09134200;-0.02624592
-33.79068057;1.17954000;-0.02624592
-33.74972057;1.17954000;-0.02624592
-33.70876057;1.17954000;-0.02624592
-33.66780057;1.17954000;-0.02624592
-33.62684057;1.17954000;-0.02624592
-33.58588057;1.17954000;-0.02624592
-33.54492057;1.17954000;-0.02624592
-33.50396057;1.17954000;-0.02624592
-33.46300057;1.17954000;-0.02624592
-33.42204057;1.17954000;-0.02624592
-33.38108058;1.26773900;-0.02624592
-33.34012058;1.26773900;-0.02624592
-33.29916058;1.26773900;-0.02624592
-33.25820058;1.17954000;-0.02624592
-33.21724058;1.26773900;-0.02624592
-33.17628058;1.26773900;-0.02624592
-33.13532058;1.26773900;-0.02624592
-33.09436058;1.26773900;-0.02624592
-33.05340058;1.26773900;-0.02624592
-33.01244058;1.26773900;-0.02624592
-32.97148058;1.26773900;-0.02624592
-32.93052058;1.26773900;-0.02624592
-32.88956058;1.26773900;-0.02624592
-32.84860058;1.26773900;-0.02624592
-32.80764058;1.26773900;-0.02624592
-32.76668058;1.26773900;-0.02624592
-32.72572058;1.26773900;-0.02624592
-32.68476058;1.35593700;-0.02624592
-32.64380058;1.35593700;-0.02624592
-32.60284058;1.26773900;-0.02624592
-32.56188058;1.35593700;-0.02624592
-32.52092058;1.35593700;-0.02624592
-32.47996058;1.35593700;-0.02624592
-32.43900058;1.35593700;-0.02624592
-32.39804058;1.35593700;0.15076140
-32.35708058;1.35593700;-0.02624592
-32.31612058;1.35593700;0.15076140
-32.27516058;1.35593700;-0.02624592
-32.23420058;1.35593700;-0.02624592
-32.19324058;1.44413600;-0.02624592
-32.15228058;1.35593700;-0.02624592
-32.11132058;1.35593700;-0.02624592
-32.07036058;1.35593700;-0.02624592
-32.02940058;1.44413600;-0.02624592
-31.98844058;1.35593700;-0.02624592
-31.94748058;1.44413600;-0.02624592
-31.90652058;1.44413600;-0.02624592
-31.86556058;1.44413600;0.15076140
-31.82460058;1.44413600;0.15076140
-31.78364058;1.44413600;-0.02624592
-31.74268059;1.44413600;-0.02624592
-31.70172059;1.44413600;-0.02624592
-31.66076059;1.44413600;-0.02624592
-31.61980059;1.44413600;-0.02624592
-31.57884059;1.44413600;-0.02624592
-31.53788059;1.44413600;-0.02624592
-31.49692059;1.53233400;-0.02624592
-31.45596059;1.53233400;-0.02624592
-31.41500059;1.53233400;-0.02624592
-31.37404059;1.53233400;0.15076140
-31.33308059;1.53233400;-0.02624592
-31.29212059;1.53233400;-0.02624592
-31.25116059;1.53233400;-0.02624592
-31.21020059;1.53233400;-0.02624592
-31.16924059;1.53233400;-0.02624592
-31.12828059;1.53233400;-0.02624592
-31.08732059;1.62053300;-0.02624592
-31.04636059;1.62053300;-0.02624592
-31.00540059;1.62053300;-0.02624592
-30.96444059;1.62053300;-0.02624592
-30.92348059;1.62053300;-0.02624592
-30.88252059;1.62053300;-0.02624592
-30.84156059;1.62053300;-0.02624592
-30.80060059;1.62053300;0.15076140
-30.75964059;1.62053300;-0.02624592
-30.71868059;1.62053300;-0.02624592
-30.67772059;1.62053300;-0.02624592
-30.63676059;1.62053300;-0.02624592
-30.59580059;1.62053300;-0.02624592
-30.55484059;1.62053300;-0.02624592
-30.51388059;1.62053300;-0.02624592
-30.47292059;1.62053300;-0.02624592
-30.43196059;1.62053300;0.15076140
-30.39100059;1.70873100;-0.02624592
-30.35004059;1.70873100;0.15076140
-30.30908059;1.70873100;-0.02624592
-30.26812059;1.70873100;-0.02624592
-30.22716059;1.70873100;-0.02624592
-30.18620059;1.70873100;-0.02624592
-30.14524059;1.70873100;-0.02624592
-30.10428059;1.70873100;-0.02624592
-30.06332060;1.70873100;0.15076140
-30.02236060;1.70873100;-0.02624592
-29.98140060;1.70873100;-0.02624592
-29.94044060;1.70873100;0.15076140
-29.89948060;1.70873100;-0.02624592
-29.85852060;1.70873100;-0.02624592
-29.81756060;1.70873100;-0.02624592
-29.77660060;1.70873100;-0.02624592
-29.73564060;1.70873100;0.15076140
-29.69468060;1.70873100;0.15076140
-29.65372060;1.70873100;0.15076140
-29.61276060;1.70873100;-0.02624592
-29.57180060;1.79662500;0.15076140
-29.53084060;1.70873100;0.15076140
-29.48988060;1.79662500;0.15076140
-29.44892060;1.79662500;0.15076140
-29.40796060;1.79662500;0.15076140
-29.36700060;1.79662500;0.15076140
-29.32604060;1.88482300;0.15076140
-29.28508060;1.79662500;-0.02624592
-29.24412060;1.88482300;0.15076140
-29.20316060;1.79662500;0.15076140
-29.16220060;1.88482300;0.15076140
-29.12124060;1.88482300;0.15076140
-29.08028060;1.88482300;0.15076140
-29.03932060;1.88482300;0.15076140
-28.99836060;1.88482300;0.15076140
-28.95740060;1.88482300;0.15076140
-28.91644060;1.88482300;0.15076140
-28.87548060;1.88482300;0.15076140
-28.83452060;1.88482300;0.15076140
-28.79356060;1.97302200;0.15076140
-28.75260060;1.97302200;0.15076140
-28.71164060;1.88482300;0.15076140
-28.67068060;1.97302200;0.15076140
-28.62972060;1.97302200;0.15076140
-28.58876060;1.97302200;0.15076140
-28.54780060;1.97302200;0.32776880
-28.50684060;1.97302200;0.15076140
-28.46588060;1.97302200;0.32776880
-28.42492061;1.97302200;0.32776880
-28.38396061;1.97302200;0.32776880
-28.34300061;1.97302200;0.32776880
-28.30204061;1.97302200;0.32776880
-28.26108061;2.06122000;0.32776880
-28.22012061;1.97302200;0.32776880
-28.17916061;2.06122000;0.32776880
-28.13820061;2.06122000;0.32776880
-28.09724061;2.06122000;0.32776880
-28.05628061;2.06122000;0.32776880
-28.01532061;2.06122000;0.32776880
-27.97436061;2.06122000;0.32776880
-27.93340061;2.06122000;0.32776880
-27.89244061;2.06122000;0.32776880
-27.85148061;2.06122000;0.32776880
-27.81052061;2.06122000;0.32776880
-27.76956061;2.06122000;0.32776880
-27.72860061;2.06122000;0.32776880
-27.68764061;2.06122000;0.32776880
-27.64668061;2.06122000;0.32776880
-27.60572061;2.06122000;0.32776880
-27.56476061;2.06122000;0.32776880
-27.52380061;2.06122000;0.32776880
-27.48284061;2.06122000;0.32776880
-27.44188061;2.06122000;0.32776880
-27.40092061;2.14941900;0.32776880
-27.35996061;2.14941900;0.32776880
-27.31900061;2.14941900;0.32776880
-27.27804061;2.14941900;0.32776880
-27.23708061;2.06122000;0.32776880
-27.19612061;2.14941900;0.32776880
-27.15516061;2.23761700;0.32776880
-27.11420061;2.23761700;0.50477610
-27.07324061;2.14941900;0.32776880
-27.03228061;2.14941900;0.32776880
-26.99132061;2.23761700;0.50477610
-26.95036061;2.23761700;0.32776880
-26.90940061;2.23761700;0.32776880
-26.86844061;2.23761700;0.32776880
-26.82748061;2.23761700;0.32776880
-26.78652062;2.23761700;0.50477610
-26.74556062;2.23761700;0.32776880
-26.70460062;2.23761700;0.50477610
-26.66364062;2.23761700;0.32776880
-26.62268062;2.23761700;0.32776880
-26.58172062;2.32581600;0.32776880
-26.54076062;2.23761700;0.32776880
-26.49980062;2.23761700;0.32776880
-26.45884062;2.32581600;0.32776880
-26.41788062;2.23761700;0.32776880
-26.37692062;2.32581600;0.32776880
-26.33596062;2.32581600;0.50477610
-26.29500062;2.32581600;0.50477610
-26.25404062;2.32581600;0.50477610
-26.21308062;2.32581600;0.50477610
-26.17212062;2.32581600;0.50477610
-26.13116062;2.32581600;0.50477610
-26.09020062;2.32581600;0.32776880
-26.04924062;2.32581600;0.32776880
-26.00828062;2.32581600;0.32776880
-25.96732062;2.32581600;0.32776880
-25.92636062;2.32581600;0.50477610
-25.88540062;2.32581600;0.32776880
-25.84444062;2.32581600;0.32776880
-25.80348062;2.41401400;0.32776880
-25.76252062;2.41401400;0.32776880
-25.72156062;2.41401400;0.32776880
-25.68060062;2.41401400;0.50477610
-25.63964062;2.41401400;0.32776880
-25.59868062;2.41401400;0.32776880
-25.55772062;2.41401400;0.32776880
-25.51676062;2.41401400;0.32776880
-25.47580062;2.41401400;0.32776880
-25.43484062;2.41401400;0.32776880
-25.39388062;2.41401400;0.32776880
-25.35292062;2.50190700;0.32776880
-25.31196062;2.50190700;0.32776880
-25.27100062;2.41401400;0.32776880
-25.23004062;2.41401400;0.32776880
-25.18908062;2.50190700;0.32776880
-25.14812063;2.50190700;0.32776880
-25.10716063;2.50190700;0.32776880
-25.06620063;2.50190700;0.32776880
-25.02524063;2.50190700;0.32776880
-24.98428063;2.59010600;0.32776880
-24.94332063;2.50190700;0.32776880
-24.90236063;2.59010600;0.32776880
-24.86140063;2.50190700;0.32776880
-24.82044063;2.59010600;0.32776880
-24.77948063;2.59010600;0.32776880
-24.73852063;2.59010600;0.32776880
-24.69756063;2.59010600;0.32776880
-24.65660063;2.59010600;0.32776880
-24.61564063;2.59010600;0.32776880
-24.57468063;2.59010600;0.32776880
-24.53372063;2.59010600;0.32776880
-24.49276063;2.59010600;0.32776880
-24.45180063;2.67830400;0.32776880
-24.41084063;2.67830400;0.32776880
-24.36988063;2.59010600;0.32776880
-24.32892063;2.67830400;0.32776880
-24.28796063;2.67830400;0.32776880
-24.24700063;2.67830400;0.50477610
-24.20604063;2.67830400;0.32776880
-24.16508063;2.67830400;0.50477610
-24.12412063;2.67830400;0.50477610
-24.08316063;2.67830400;0.50477610
-24.04220063;2.67830400;0.50477610
-24.00124063;2.67830400;0.50477610
-23.96028063;2.67830400;0.68178350
-23.91932063;2.67830400;0.68178350
-23.87836063;2.67830400;0.68178350
-23.83740063;2.67830400;0.68178350
-23.79644063;2.67830400;0.68178350
-23.75548063;2.67830400;0.68178350
-23.71452063;2.67830400;0.68178350
-23.67356063;2.76650300;0.68178350
-23.63260063;2.76650300;0.68178350
-23.59164063;2.76650300;0.68178350
-23.55068063;2.76650300;0.68178350
-23.50972064;2.76650300;0.68178350
-23.46876064;2.76650300;0.68178350
-23.42780064;2.76650300;0.68178350
-23.38684064;2.76650300;0.68178350
-23.34588064;2.76650300;0.68178350
-23.30492064;2.76650300;0.68178350
-23.26396064;2.76650300;0.68178350
-23.22300064;2.76650300;0.68178350
-23.18204064;2.76650300;0.68178350
-23.14108064;2.76650300;0.68178350
-23.10012064;2.85470100;0.68178350
-23.05916064;2.85470100;0.68178350
-23.01820064;2.85470100;0.50477610
-22.97724064;2.76650300;0.68178350
-22.93628064;2.85470100;0.68178350
-22.89532064;2.85470100;0.50477610
-22.85436064;2.85470100;0.50477610
-22.81340064;2.85470100;0.68178350
-22.77244064;2.85470100;0.68178350
-22.73148064;2.85470100;0.50477610
-22.69052064;2.94290000;0.50477610
-22.64956064;2.85470100;0.68178350
-22.60860064;2.85470100;0.50477610
-22.56764064;2.94290000;0.50477610
-22.52668064;2.94290000;0.68178350
-22.48572064;2.94290000;0.50477610
-22.44476064;2.94290000;0.50477610
-22.40380064;2.94290000;0.50477610
-22.36284064;2.94290000;0.50477610
-22.32188064;2.94290000;0.50477610
-22.28092064;2.94290000;0.50477610
-22.23996064;2.94290000;0.50477610
-22.19900064;2.94290000;0.50477610
-22.15804064;3.03109800;0.50477610
-22.11708064;3.03109800;0.50477610
-22.07612064;2.94290000;0.50477610
-22.03516064;3.03109800;0.50477610
-21.99420064;3.03109800;0.32776880
-21.95324064;3.03109800;0.32776880
-21.91228064;2.94290000;0.32776880
-21.87132065;3.03109800;0.50477610
-21.83036065;3.03109800;0.50477610
-21.78940065;3.03109800;0.32776880
-21.74844065;3.03109800;0.50477610
-21.70748065;3.03109800;0.50477610
-21.66652065;3.03109800;0.50477610
-21.62556065;3.03109800;0.50477610
-21.58460065;3.03109800;0.50477610
-21.54364065;3.03109800;0.50477610
-21.50268065;3.11929700;0.50477610
-21.46172065;3.11929700;0.50477610
-21.42076065;3.11929700;0.50477610
-21.37980065;3.11929700;0.68178350
-21.33884065;3.11929700;0.50477610
-21.29788065;3.11929700;0.68178350
-21.25692065;3.11929700;0.68178350
-21.21596065;3.11929700;0.68178350
-21.17500065;3.11929700;0.85879090
-21.13404065;3.11929700;0.85879090
-21.09308065;3.11929700;0.85879090
